https://www.caranddriver.com/honda/prologue,404,,Future
https://www.caranddriver.com/hummer/h2,404,,No Specs Page
https://www.caranddriver.com/hyundai/ioniq-5-n,404,,Future
https://www.caranddriver.com/hyundai/ioniq-7,404,,Future
https://www.caranddriver.com/hyundai/rm20-n,404,,No Specs Page
https://www.caranddriver.com/hyundai/santa-fe-hybrid,404,,Future
https://www.caranddriver.com/hyundai/tucson-fuel-cell,404,,No Specs Page
https://www.caranddriver.com/jaguar/f-type-r,404,https://www.caranddriver.com/jaguar/f-type-r-svr-2019,Fix
https://www.caranddriver.com/jaguar/j-pace,404,,No Specs Page
https://www.caranddriver.com/jeep/recon-ev,404,,Future
https://www.caranddriver.com/jeep/wagoneer-ev,404,,Future
https://www.caranddriver.com/karma/gs-6,404,https://www.caranddriver.com/karma/gs-6-revero-gt,Fix
https://www.caranddriver.com/kia/ev5,404,,Future
https://www.caranddriver.com/kia/ev9,404,,Future
https://www.caranddriver.com/kia/stinger,404,,No Specs Page
https://www.caranddriver.com/koenigsegg/jesko,404,,No Specs Page
https://www.caranddriver.com/koenigsegg/regera,404,,No Specs Page
https://www.caranddriver.com/lamborghini/countach,404,,No Specs Page
https://www.caranddriver.com/lamborghini/lanzador,404,,Future
https://www.caranddriver.com/lamborghini/revuelto,404,,Future
https://www.caranddriver.com/lamborghini/sian,404,,No Specs Page
https://www.caranddriver.com/land-rover/defender-sport,404,https://www.caranddriver.com/land-rover/defender-80,Future
https://www.caranddriver.com/land-rover/range-rover-ev,404,,Future
https://www.caranddriver.com/land-rover/range-rover-sport-sv,404,https://www.caranddriver.com/land-rover/range-rover-sport-supercharged-svr-2022/specs/2024/land-rover_range-rover-sport-supercharged-svr_land-rover-range-rover-sport-sv_2024,Huh
https://www.caranddriver.com/land-rover/range-rover-supercharged,404,,No Specs Page
https://www.caranddriver.com/lexus/ev-supercar,404,,Future
https://www.caranddriver.com/lexus/tx,404,,Future
https://www.caranddriver.com/lexus/tz,404,,Future
https://www.caranddriver.com/lincoln/star,404,,Future
https://www.caranddriver.com/lotus/eletre,404,,Future
https://www.caranddriver.com/lotus/emeya,404,,Future
https://www.caranddriver.com/lotus/evija,404,,Future
https://www.caranddriver.com/lotus/type-135,404,,Future
https://www.caranddriver.com/lucid-motors/air,404,https://www.caranddriver.com/lucid-motors/air-2023,Temp Fix
https://www.caranddriver.com/lucid-motors/gravity,404,,Future
https://www.caranddriver.com/maserati/granturismo-folgore,404,,Future
https://www.caranddriver.com/maserati/grecale-folgore,404,,Future
https://www.caranddriver.com/mazda/cx-70,404,,Future
https://www.caranddriver.com/mclaren/12c,404,,No Specs Page
https://www.caranddriver.com/mclaren/750s,404,,No Specs Page
https://www.caranddriver.com/mclaren/elva,404,,No Specs Page
https://www.caranddriver.com/mclaren/gt,404,https://www.caranddriver.com/mclaren/mclaren-gt,Fix
https://www.caranddriver.com/mclaren/p1,404,,No Specs Page
https://www.caranddriver.com/mclaren/senna,404,,No Specs Page
https://www.caranddriver.com/mclaren/speedtail,404,,No Specs Page
https://www.caranddriver.com/mercedes-amg/a35-a45,404,https://www.caranddriver.com/mercedes-amg/a35,Fix
https://www.caranddriver.com/mercedes-amg/cla-class,404,https://www.caranddriver.com/mercedes-amg/cla35-cla45/specs/2023/mercedes-amg_cla45-4matic_mercedes-amg-cla35_2023,Huh
https://www.caranddriver.com/mercedes-amg/cls53-4matic,404,,No Specs Page
https://www.caranddriver.com/mercedes-amg/eqe,404,https://www.caranddriver.com/mercedes-amg/eqe53/specs,Fix
https://www.caranddriver.com/mercedes-amg/eqe-suv,404,https://www.caranddriver.com/mercedes-amg/eqe53-suv/specs,Fix
https://www.caranddriver.com/mercedes-amg/eqs,404,https://www.caranddriver.com/mercedes-amg/eqs53/specs,Fix
https://www.caranddriver.com/mercedes-amg/gla-class,404,https://www.caranddriver.com/mercedes-amg/gla35-gla45/specs/2023/mercedes-amg_gla45-4matic_mercedes-amg-gla35_2023,Huh
https://www.caranddriver.com/mercedes-amg/glc-class,404,https://www.caranddriver.com/mercedes-amg/glc43-4matic-glc63-4matic-2022/specs,Fix
https://www.caranddriver.com/mercedes-amg/glc-class-coupe,404,https://www.caranddriver.com/mercedes-amg/glc43-coupe-glc63-coupe/specs,Fix
https://www.caranddriver.com/mercedes-amg/gle-class,404,https://www.caranddriver.com/mercedes-amg/gle53-4matic-gle63-4matic/specs,Fix
https://www.caranddriver.com/mercedes-amg/gt,404,https://www.caranddriver.com/mercedes-amg/gt55-gt63/specs/2021/mercedes-amg_gt-gt-roadster-gt-s_mercedes-amg-gt-coupe_2021,Huh
https://www.caranddriver.com/mercedes-amg/gt-r,404,,No Specs Page
https://www.caranddriver.com/mercedes-amg/gt43-gt53-gt63-gt63-s,404,https://www.caranddriver.com/mercedes-amg/gt43-gt53-gt63/specs,Fix
https://www.caranddriver.com/mercedes-amg/sl-class,404,https://www.caranddriver.com/mercedes-amg/sl43-sl55-sl63/specs/2023/mercedes-amg_sl63-sl65_mercedes-amg-sl43_2023,Huh
https://www.caranddriver.com/mercedes-benz/cle-class,404,,Future
https://www.caranddriver.com/mercedes-benz/eqa,404,,No Specs Page
https://www.caranddriver.com/mercedes-benz/eqc,404,,No Specs Page
https://www.caranddriver.com/mercedes-benz/eqg,404,,Future
https://www.caranddriver.com/mercedes-benz/esprinter,404,,Future
https://www.caranddriver.com/mercedes-benz/f-cell,404,,No Specs Page
https://www.caranddriver.com/mercedes-benz/gla45-amg,404,,No Specs Page
https://www.caranddriver.com/mercedes-maybach/eqs-suv,404,,Future
https://www.caranddriver.com/mercedes-maybach/gls-class,404,https://www.caranddriver.com/mercedes-maybach/gls600/specs/2023/mercedes-maybach_gls-class_mercedes-maybach-gls600_2023,Huh
https://www.caranddriver.com/mercedes-maybach/s-class,404,https://www.caranddriver.com/mercedes-maybach/s580-s680/specs/2023/mercedes-maybach_s560-s650_mercedes-maybach-s580_2023,Huh
https://www.caranddriver.com/mercedes-maybach/sl-class,404,,Future
https://www.caranddriver.com/mini/aceman,404,,Future
https://www.caranddriver.com/mini/cooper-electric,404,https://www.caranddriver.com/mini/cooper-s-e-2024/specs,Fix
https://www.caranddriver.com/mini/countryman,404,https://www.caranddriver.com/mini/cooper-countryman-s-2024/specs,Fix
https://www.caranddriver.com/mini/countryman-electric,404,,Future
https://www.caranddriver.com/nikola/badger,404,,No Specs Page
https://www.caranddriver.com/pagani/huayra,404,,No Specs Page
https://www.caranddriver.com/pagani/utopia,404,,No Specs Page
https://www.caranddriver.com/polestar/polestar-3,404,,Future
https://www.caranddriver.com/polestar/polestar-4,404,,Future
https://www.caranddriver.com/polestar/polestar-5,404,,Future
https://www.caranddriver.com/polestar/polestar-6,404,,Future
https://www.caranddriver.com/porsche/718-ev,404,,Future
https://www.caranddriver.com/porsche/cayenne-coupe-turbo-turbo-s-turbo-gt,404,https://www.caranddriver.com/porsche/cayenne-coupe-turbo-turbo-s/specs,Fix
https://www.caranddriver.com/porsche/cayenne-ev,404,,Future
https://www.caranddriver.com/porsche/cayenne-turbo-turbo-s-turbo-gt,404,https://www.caranddriver.com/porsche/cayenne-turbo-turbo-s-2023,Temp Fix
https://www.caranddriver.com/porsche/macan-ev,404,,Future
https://www.caranddriver.com/ram/1500-rev,404,,Future
https://www.caranddriver.com/ram/promaster-ev,404,,Future
https://www.caranddriver.com/ram/rampage,404,,Future
https://www.caranddriver.com/rimac/nevera,404,,No Specs Page
https://www.caranddriver.com/rivian/r2s,404,,Future
https://www.caranddriver.com/rolls-royce/ghost-series-ii,404,https://www.caranddriver.com/rolls-royce/ghost-2019,Fix
https://www.caranddriver.com/rolls-royce/spectre,404,,Future
https://www.caranddriver.com/scout/pickup,404,,Future
https://www.caranddriver.com/scout/suv,404,,Future
https://www.caranddriver.com/spyker/c8,404,,No Specs Page
https://www.caranddriver.com/tesla/cybertruck,404,,Future
https://www.caranddriver.com/toyota/bz3x,404,,Future
https://www.caranddriver.com/toyota/bz5x,404,,Future
https://www.caranddriver.com/toyota/compact-cruiser,404,,Future
https://www.caranddriver.com/toyota/corolla-pickup,404,,Future
https://www.caranddriver.com/toyota/gr-supra,404,https://www.caranddriver.com/toyota/supra,Fix
https://www.caranddriver.com/toyota/gr86,404,https://www.caranddriver.com/toyota/gr-86/specs/2023/toyota_86_toyota-gr86_2023,Huh
https://www.caranddriver.com/toyota/prius-v,404,,No Specs Page
https://www.caranddriver.com/toyota/tacoma,302,https://www.caranddriver.com/toyota/tacoma-2023,Temp Fix
https://www.caranddriver.com/toyota/tacoma-electric,404,,Future
https://www.caranddriver.com/vinfast/vf6,404,,Future
https://www.caranddriver.com/vinfast/vf7,404,,Future
https://www.caranddriver.com/volkswagen/id-4,404,https://www.caranddriver.com/volkswagen/id4/specs/2023/volkswagen_i.d.-crozz_volkswagen-id.4_2023,Huh
https://www.caranddriver.com/volkswagen/id-7,404,,Future
https://www.caranddriver.com/volkswagen/id-8,404,,No Specs Page
https://www.caranddriver.com/volkswagen/id-buzz,404,,Future
https://www.caranddriver.com/volvo/ex30,404,,Future
https://www.caranddriver.com/volvo/ex90,404,,Future
https://www.caranddriver.com/volvo/v60-v60-cross-country,404,https://www.caranddriver.com/volvo/v60,Fix
